id,user_id,amount,transaction_type,reference_id,reference_type,status,remark,created_at,updated_at
4596072,68578,20.0,1,4283867,cash_point,1,Successful IQHOTGC##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:42,2026-01-01T03:10:42
4596073,48167,5.0,1,4283868,cash_point,1,Successful IQHOTGC##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:42,2026-01-01T03:10:42
4596074,68578,20.0,1,4283869,cash_point,1,Successful QFMJNJW##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:42,2026-01-01T03:10:42
4596075,48167,5.0,1,4283870,cash_point,1,Successful QFMJNJW##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:42,2026-01-01T03:10:42
4596076,68578,20.0,1,4283871,cash_point,1,Successful GDUMRGN##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:43,2026-01-01T03:10:43
4596077,48167,5.0,1,4283872,cash_point,1,Successful GDUMRGN##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:43,2026-01-01T03:10:43
4596078,68578,20.0,1,4283873,cash_point,1,Successful KSJAVXO##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:43,2026-01-01T03:10:43
4596079,48167,5.0,1,4283874,cash_point,1,Successful KSJAVXO##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:43,2026-01-01T03:10:43
4596080,68578,20.0,1,4283875,cash_point,1,Successful VXBYFDZ##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:44,2026-01-01T03:10:44
4596081,48167,5.0,1,4283876,cash_point,1,Successful VXBYFDZ##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:44,2026-01-01T03:10:44
4596082,68578,20.0,1,4283877,cash_point,1,Successful KGMDORS##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:45,2026-01-01T03:10:45
4596083,48167,5.0,1,4283878,cash_point,1,Successful KGMDORS##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:45,2026-01-01T03:10:45
4596084,68578,20.0,1,4283879,cash_point,1,Successful RQNLCDV##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:45,2026-01-01T03:10:45
4596085,48167,5.0,1,4283880,cash_point,1,Successful RQNLCDV##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:45,2026-01-01T03:10:45
4596086,68578,20.0,1,4283881,cash_point,1,Successful VMGYOIS##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:46,2026-01-01T03:10:46
4596087,48167,5.0,1,4283882,cash_point,1,Successful VMGYOIS##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:46,2026-01-01T03:10:46
4596088,68578,20.0,1,4283883,cash_point,1,Successful DZENXUY##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:47,2026-01-01T03:10:47
4596089,48167,5.0,1,4283884,cash_point,1,Successful DZENXUY##AMC111BTRNK2P#80 QR scan,2026-01-01T03:10:47,2026-01-01T03:10:47
